a, Fruling
0.229 , 661.129
0.23 , 661.13
0.231 , 661.132
0.232 , 661.134
0.233 , 661.135
0.234 , 661.137
0.235 , 661.139
0.236 , 661.14
0.237 , 661.142
0.238 , 661.143
0.239 , 661.145
0.24 , 661.146
0.241 , 661.148
0.242 , 661.15
0.243 , 661.151
0.244 , 661.153
0.245 , 661.154
0.246 , 661.156
0.247 , 661.157
0.248 , 661.159
0.249 , 661.161
0.25 , 661.162
0.251 , 661.164
0.252 , 661.165
0.253 , 661.167
0.254 , 661.168
0.255 , 661.17
0.256 , 661.171
0.257 , 661.173
0.258 , 661.174
0.259 , 661.176
0.26 , 661.177
0.261 , 661.179
0.262 , 661.18
0.263 , 661.182
0.264 , 661.183
0.265 , 661.185
0.266 , 661.186
0.267 , 661.188
0.268 , 661.189
0.269 , 661.191
0.27 , 661.192
0.271 , 661.193
0.272 , 661.195
0.273 , 661.196
0.274 , 661.198
0.275 , 661.199
0.276 , 661.201
0.277 , 661.202
0.278 , 661.203
0.279 , 661.205
0.28 , 661.206
0.281 , 661.208
0.282 , 661.209
0.283 , 661.211
0.284 , 661.212
0.285 , 661.213
0.286 , 661.215
0.287 , 661.216
0.288 , 661.217
0.289 , 661.219
0.29 , 661.22
0.291 , 661.222
0.292 , 661.223
0.293 , 661.224
0.294 , 661.226
0.295 , 661.227
0.296 , 661.228
0.297 , 661.23
0.298 , 661.231
0.299 , 661.232
0.3 , 661.234
0.301 , 661.235
0.302 , 661.236
0.303 , 661.238
0.304 , 661.239
0.305 , 661.24
0.306 , 661.242
0.307 , 661.243
0.308 , 661.244
0.309 , 661.245
0.31 , 661.247
0.311 , 661.248
0.312 , 661.249
0.313 , 661.251
0.314 , 661.252
0.315 , 661.253
0.316 , 661.254
0.317 , 661.256
0.318 , 661.257
0.319 , 661.258
0.32 , 661.259
0.321 , 661.261
0.322 , 661.262
0.323 , 661.263
0.324 , 661.264
0.325 , 661.266
0.326 , 661.267
0.327 , 661.268
0.328 , 661.269
0.329 , 661.27
0.33 , 661.272
0.331 , 661.273
0.332 , 661.274
0.333 , 661.275
0.334 , 661.276
0.335 , 661.277
0.336 , 661.279
0.337 , 661.28
0.338 , 661.281
0.339 , 661.282
0.34 , 661.283
0.341 , 661.284
0.342 , 661.286
0.343 , 661.287
0.344 , 661.288
0.345 , 661.289
0.346 , 661.29
0.347 , 661.291
0.348 , 661.292
0.349 , 661.293
0.35 , 661.295
0.351 , 661.296
0.352 , 661.297
0.353 , 661.298
0.354 , 661.299
0.355 , 661.3
0.356 , 661.301
0.357 , 661.302
0.358 , 661.303
0.359 , 661.304
0.36 , 661.305
0.361 , 661.306
0.362 , 661.307
0.363 , 661.309
0.364 , 661.31
0.365 , 661.311
0.366 , 661.312
0.367 , 661.313
0.368 , 661.314
0.369 , 661.315
0.37 , 661.316
0.371 , 661.317
0.372 , 661.318
0.373 , 661.319
0.374 , 661.32
0.375 , 661.321
0.376 , 661.322
0.377 , 661.323
0.378 , 661.324
0.379 , 661.325
0.38 , 661.326
0.381 , 661.327
0.382 , 661.328
0.383 , 661.329
0.384 , 661.329
0.385 , 661.33
0.386 , 661.331
0.387 , 661.332
0.388 , 661.333
0.389 , 661.334
0.39 , 661.335
0.391 , 661.336
0.392 , 661.337
0.393 , 661.338
0.394 , 661.339
0.395 , 661.34
0.396 , 661.34
0.397 , 661.341
0.398 , 661.342
0.399 , 661.343
0.4 , 661.344
0.401 , 661.345
0.402 , 661.346
0.403 , 661.347
0.404 , 661.347
0.405 , 661.348
0.406 , 661.349
0.407 , 661.35
0.408 , 661.351
0.409 , 661.352
0.41 , 661.353
0.411 , 661.353
0.412 , 661.354
0.413 , 661.355
0.414 , 661.356
0.415 , 661.357
0.416 , 661.357
0.417 , 661.358
0.418 , 661.359
0.419 , 661.36
0.42 , 661.361
0.421 , 661.361
0.422 , 661.362
0.423 , 661.363
0.424 , 661.364
0.425 , 661.364
0.426 , 661.365
0.427 , 661.366
0.428 , 661.367
0.429 , 661.367
0.43 , 661.368
0.431 , 661.369
0.432 , 661.369
0.433 , 661.37
0.434 , 661.371
0.435 , 661.372
0.436 , 661.372
0.437 , 661.373
0.438 , 661.374
0.439 , 661.374
0.44 , 661.375
0.441 , 661.376
0.442 , 661.376
0.443 , 661.377
0.444 , 661.378
0.445 , 661.378
0.446 , 661.379
0.447 , 661.38
0.448 , 661.38
0.449 , 661.381
0.45 , 661.382
0.451 , 661.382
0.452 , 661.383
0.453 , 661.383
0.454 , 661.384
0.455 , 661.385
0.456 , 661.385
0.457 , 661.386
0.458 , 661.386
0.459 , 661.387
0.46 , 661.388
0.461 , 661.388
0.462 , 661.389
0.463 , 661.389
0.464 , 661.39
0.465 , 661.39
0.466 , 661.391
0.467 , 661.392
0.468 , 661.392
0.469 , 661.393
0.47 , 661.393
0.471 , 661.394
0.472 , 661.394
0.473 , 661.395
0.474 , 661.395
0.475 , 661.396
0.476 , 661.396
0.477 , 661.397
0.478 , 661.397
0.479 , 661.398
0.48 , 661.398
0.481 , 661.399
0.482 , 661.399
0.483 , 661.4
0.484 , 661.4
0.485 , 661.401
0.486 , 661.401
0.487 , 661.401
0.488 , 661.402
0.489 , 661.402
0.49 , 661.403
0.491 , 661.403
0.492 , 661.404
0.493 , 661.404
0.494 , 661.404
0.495 , 661.405
0.496 , 661.405
0.497 , 661.406
0.498 , 661.406
0.499 , 661.406
0.5 , 661.407
0.501 , 661.407
0.502 , 661.407
0.503 , 661.408
0.504 , 661.408
0.505 , 661.409
0.506 , 661.409
0.507 , 661.409
0.508 , 661.41
0.509 , 661.41
0.51 , 661.41
0.511 , 661.411
0.512 , 661.411
0.513 , 661.411
0.514 , 661.411
0.515 , 661.412
0.516 , 661.412
0.517 , 661.412
0.518 , 661.413
0.519 , 661.413
0.52 , 661.413
0.521 , 661.413
0.522 , 661.414
0.523 , 661.414
0.524 , 661.414
0.525 , 661.414
0.526 , 661.415
0.527 , 661.415
0.528 , 661.415
0.529 , 661.415
0.53 , 661.416
0.531 , 661.416
0.532 , 661.416
0.533 , 661.416
0.534 , 661.416
0.535 , 661.417
0.536 , 661.417
0.537 , 661.417
0.538 , 661.417
0.539 , 661.417
0.54 , 661.417
0.541 , 661.418
0.542 , 661.418
0.543 , 661.418
0.544 , 661.418
0.545 , 661.418
0.546 , 661.418
0.547 , 661.418
0.548 , 661.419
0.549 , 661.419
0.55 , 661.419
0.551 , 661.419
0.552 , 661.419
0.553 , 661.419
0.554 , 661.419
0.555 , 661.419
0.556 , 661.419
0.557 , 661.419
0.558 , 661.419
0.559 , 661.42
0.56 , 661.42
0.561 , 661.42
0.562 , 661.42
0.563 , 661.42
0.564 , 661.42
0.565 , 661.42
0.566 , 661.42
0.567 , 661.42
0.568 , 661.42
0.569 , 661.42
0.57 , 661.42
0.571 , 661.42
0.572 , 661.42
0.573 , 661.42
0.574 , 661.42
0.575 , 661.42
0.576 , 661.42
0.577 , 661.42
0.578 , 661.42
0.579 , 661.42
0.58 , 661.419
0.581 , 661.419
0.582 , 661.419
0.583 , 661.419
0.584 , 661.419
0.585 , 661.419
0.586 , 661.419
0.587 , 661.419
0.588 , 661.419
0.589 , 661.419
0.59 , 661.419
0.591 , 661.418
0.592 , 661.418
0.593 , 661.418
0.594 , 661.418
0.595 , 661.418
0.596 , 661.418
0.597 , 661.418
0.598 , 661.417
0.599 , 661.417
0.6 , 661.417
0.601 , 661.417
0.602 , 661.417
0.603 , 661.417
0.604 , 661.416
0.605 , 661.416
0.606 , 661.416
0.607 , 661.416
0.608 , 661.416
0.609 , 661.415
0.61 , 661.415
0.611 , 661.415
0.612 , 661.415
0.613 , 661.414
0.614 , 661.414
0.615 , 661.414
0.616 , 661.414
0.617 , 661.413
0.618 , 661.413
0.619 , 661.413
0.62 , 661.413
0.621 , 661.412
0.622 , 661.412
0.623 , 661.412
0.624 , 661.411
0.625 , 661.411
0.626 , 661.411
0.627 , 661.41
0.628 , 661.41
0.629 , 661.41
0.63 , 661.409
0.631 , 661.409
0.632 , 661.409
0.633 , 661.408
0.634 , 661.408
0.635 , 661.408
0.636 , 661.407
0.637 , 661.407
0.638 , 661.406
0.639 , 661.406
0.64 , 661.406
0.641 , 661.405
0.642 , 661.405
0.643 , 661.404
0.644 , 661.404
0.645 , 661.403
0.646 , 661.403
0.647 , 661.403
0.648 , 661.402
0.649 , 661.402
0.65 , 661.401
0.651 , 661.401
0.652 , 661.4
0.653 , 661.4
0.654 , 661.399
0.655 , 661.399
0.656 , 661.398
0.657 , 661.398
0.658 , 661.397
0.659 , 661.397
0.66 , 661.396
0.661 , 661.396
0.662 , 661.395
0.663 , 661.395
0.664 , 661.394
0.665 , 661.393
0.666 , 661.393
0.667 , 661.392
0.668 , 661.392
0.669 , 661.391
0.67 , 661.391
0.671 , 661.39
0.672 , 661.389
0.673 , 661.389
0.674 , 661.388
0.675 , 661.388
0.676 , 661.387
0.677 , 661.386
0.678 , 661.386
0.679 , 661.385
0.68 , 661.384
0.681 , 661.384
0.682 , 661.383
0.683 , 661.382
0.684 , 661.382
0.685 , 661.381
0.686 , 661.38
0.687 , 661.38
0.688 , 661.379
0.689 , 661.378
0.69 , 661.378
0.691 , 661.377
0.692 , 661.376
0.693 , 661.375
0.694 , 661.375
0.695 , 661.374
0.696 , 661.373
0.697 , 661.372
0.698 , 661.372
0.699 , 661.371
0.7 , 661.37
0.701 , 661.369
0.702 , 661.369
0.703 , 661.368
0.704 , 661.367
0.705 , 661.366
0.706 , 661.365
0.707 , 661.364
0.708 , 661.364
0.709 , 661.363
0.71 , 661.362
0.711 , 661.361
0.712 , 661.36
0.713 , 661.359
0.714 , 661.359
0.715 , 661.358
0.716 , 661.357
0.717 , 661.356
0.718 , 661.355
0.719 , 661.354
0.72 , 661.353
0.721 , 661.352
0.722 , 661.351
0.723 , 661.351
0.724 , 661.35
0.725 , 661.349
0.726 , 661.348
0.727 , 661.347
0.728 , 661.346
0.729 , 661.345
0.73 , 661.344
0.731 , 661.343
0.732 , 661.342
0.733 , 661.341
0.734 , 661.34
0.735 , 661.339
0.736 , 661.338
0.737 , 661.337
0.738 , 661.336
0.739 , 661.335
0.74 , 661.334
0.741 , 661.333
0.742 , 661.332
0.743 , 661.331
0.744 , 661.33
0.745 , 661.329
0.746 , 661.328
0.747 , 661.326
0.748 , 661.325
0.749 , 661.324
0.75 , 661.323
0.751 , 661.322
0.752 , 661.321
0.753 , 661.32
0.754 , 661.319
0.755 , 661.318
0.756 , 661.316
0.757 , 661.315
0.758 , 661.314
0.759 , 661.313
0.76 , 661.312
0.761 , 661.311
0.762 , 661.309
0.763 , 661.308
0.764 , 661.307
0.765 , 661.306
0.766 , 661.305
0.767 , 661.303
0.768 , 661.302
0.769 , 661.301
0.77 , 661.3
0.771 , 661.299
0.772 , 661.297
0.773 , 661.296
0.774 , 661.295
0.775 , 661.294
0.776 , 661.292
0.777 , 661.291
0.778 , 661.29
0.779 , 661.288
0.78 , 661.287
0.781 , 661.286
0.782 , 661.285
0.783 , 661.283
0.784 , 661.282
0.785 , 661.281
0.786 , 661.279
0.787 , 661.278
0.788 , 661.276
0.789 , 661.275
0.79 , 661.274
0.791 , 661.272
0.792 , 661.271
0.793 , 661.27
0.794 , 661.268
0.795 , 661.267
0.796 , 661.265
0.797 , 661.264
0.798 , 661.263
0.799 , 661.261
0.8 , 661.26
0.801 , 661.258
0.802 , 661.257
0.803 , 661.255
0.804 , 661.254
0.805 , 661.252
0.806 , 661.251
0.807 , 661.249
0.808 , 661.248
0.809 , 661.246
0.81 , 661.245
0.811 , 661.243
0.812 , 661.242
0.813 , 661.24
0.814 , 661.239
0.815 , 661.237
0.816 , 661.236
0.817 , 661.234
0.818 , 661.233
0.819 , 661.231
0.82 , 661.229
0.821 , 661.228
0.822 , 661.226
0.823 , 661.225
0.824 , 661.223
0.825 , 661.221
0.826 , 661.22
0.827 , 661.218
0.828 , 661.217
0.829 , 661.215
0.83 , 661.213
0.831 , 661.212
0.832 , 661.21
0.833 , 661.208
0.834 , 661.207
0.835 , 661.205
0.836 , 661.203
0.837 , 661.202
0.838 , 661.2
0.839 , 661.198
0.84 , 661.196
0.841 , 661.195
0.842 , 661.193
0.843 , 661.191
0.844 , 661.189
0.845 , 661.188
0.846 , 661.186
0.847 , 661.184
0.848 , 661.182
0.849 , 661.181
0.85 , 661.179
0.851 , 661.177
0.852 , 661.175
0.853 , 661.173
0.854 , 661.172
0.855 , 661.17
0.856 , 661.168
0.857 , 661.166
0.858 , 661.164
0.859 , 661.162
0.86 , 661.16
0.861 , 661.159
0.862 , 661.157
0.863 , 661.155
0.864 , 661.153
0.865 , 661.151
0.866 , 661.149
0.867 , 661.147
0.868 , 661.145
0.869 , 661.143
0.87 , 661.141
0.871 , 661.139
0.872 , 661.137
0.873 , 661.136
0.874 , 661.134
0.875 , 661.132
0.876 , 661.13
0.877 , 661.128
0.878 , 661.126
0.879 , 661.124
0.88 , 661.122
0.881 , 661.12
0.882 , 661.118
0.883 , 661.115
0.884 , 661.113
0.885 , 661.111
0.886 , 661.109
0.887 , 661.107
0.888 , 661.105
0.889 , 661.103
0.89 , 661.101
0.891 , 661.099
0.892 , 661.097
0.893 , 661.095
0.894 , 661.093
0.895 , 661.09
0.896 , 661.088
0.897 , 661.086
0.898 , 661.084
0.899 , 661.082
0.9 , 661.08
0.901 , 661.078
0.902 , 661.075
0.903 , 661.073
0.904 , 661.071
0.905 , 661.069
0.906 , 661.067
0.907 , 661.064
0.908 , 661.062
0.909 , 661.06
0.91 , 661.058
0.911 , 661.055
0.912 , 661.053
0.913 , 661.051
0.914 , 661.049
0.915 , 661.046
0.916 , 661.044
0.917 , 661.042
0.918 , 661.039
0.919 , 661.037
0.92 , 661.035
0.921 , 661.032
0.922 , 661.03
0.923 , 661.028
0.924 , 661.025
0.925 , 661.023
0.926 , 661.021
0.927 , 661.018
0.928 , 661.016
0.929 , 661.014
0.93 , 661.011
0.931 , 661.009
0.932 , 661.006
0.933 , 661.004
0.934 , 661.001
0.935 , 660.999
0.936 , 660.997
0.937 , 660.994
0.938 , 660.992
0.939 , 660.989
0.94 , 660.987
0.941 , 660.984
0.942 , 660.982
0.943 , 660.979
0.944 , 660.977
0.945 , 660.974
0.946 , 660.972
0.947 , 660.969
0.948 , 660.967
0.949 , 660.964
0.95 , 660.962
0.951 , 660.959
0.952 , 660.956
0.953 , 660.954
0.954 , 660.951
0.955 , 660.949
0.956 , 660.946
0.957 , 660.943
0.958 , 660.941
0.959 , 660.938
0.96 , 660.936
0.961 , 660.933
0.962 , 660.93
0.963 , 660.928
0.964 , 660.925
0.965 , 660.922
0.966 , 660.92
0.967 , 660.917
0.968 , 660.914
0.969 , 660.911
0.97 , 660.909
0.971 , 660.906
0.972 , 660.903
0.973 , 660.901
0.974 , 660.898
0.975 , 660.895
0.976 , 660.892
0.977 , 660.889
0.978 , 660.887
0.979 , 660.884
0.98 , 660.881
0.981 , 660.878
0.982 , 660.876
0.983 , 660.873
0.984 , 660.87
0.985 , 660.867
0.986 , 660.864
0.987 , 660.861
0.988 , 660.858
0.989 , 660.856
0.99 , 660.853
0.991 , 660.85
0.992 , 660.847
0.993 , 660.844
0.994 , 660.841
0.995 , 660.838
0.996 , 660.835
0.997 , 660.832
0.998 , 660.829
0.999 , 660.826
1 , 660.823
1.001 , 660.821
1.002 , 660.818
1.003 , 660.815
1.004 , 660.812
1.005 , 660.809
1.006 , 660.806
1.007 , 660.803
1.008 , 660.8
1.009 , 660.796
1.01 , 660.793
1.011 , 660.79
1.012 , 660.787
1.013 , 660.784
1.014 , 660.781
1.015 , 660.778
1.016 , 660.775
1.017 , 660.772
1.018 , 660.769
1.019 , 660.766
1.02 , 660.763
1.021 , 660.759
1.022 , 660.756
1.023 , 660.753
1.024 , 660.75
1.025 , 660.747
1.026 , 660.744
1.027 , 660.74
1.028 , 660.737
1.029 , 660.734
1.03 , 660.731
1.031 , 660.728
1.032 , 660.724
1.033 , 660.721
1.034 , 660.718
1.035 , 660.715
1.036 , 660.711
1.037 , 660.708
1.038 , 660.705
1.039 , 660.702
1.04 , 660.698
1.041 , 660.695
1.042 , 660.692
1.043 , 660.688
1.044 , 660.685
1.045 , 660.682
1.046 , 660.678
1.047 , 660.675
1.048 , 660.672
1.049 , 660.668
1.05 , 660.665
1.051 , 660.662
1.052 , 660.658
1.053 , 660.655
1.054 , 660.651
1.055 , 660.648
1.056 , 660.644
1.057 , 660.641
1.058 , 660.638
1.059 , 660.634
1.06 , 660.631
1.061 , 660.627
1.062 , 660.624
1.063 , 660.62
1.064 , 660.617
1.065 , 660.613
1.066 , 660.61
1.067 , 660.606
1.068 , 660.603
1.069 , 660.599
1.07 , 660.596
1.071 , 660.592
1.072 , 660.588
1.073 , 660.585
1.074 , 660.581
1.075 , 660.578
1.076 , 660.574
1.077 , 660.57
1.078 , 660.567
1.079 , 660.563
1.08 , 660.56
1.081 , 660.556
1.082 , 660.552
1.083 , 660.549
1.084 , 660.545
1.085 , 660.541
1.086 , 660.538
1.087 , 660.534
1.088 , 660.53
1.089 , 660.527
1.09 , 660.523
1.091 , 660.519
1.092 , 660.515
1.093 , 660.512
1.094 , 660.508
1.095 , 660.504
1.096 , 660.5
1.097 , 660.497
1.098 , 660.493
1.099 , 660.489
1.1 , 660.485
1.101 , 660.481
1.102 , 660.477
1.103 , 660.474
1.104 , 660.47
1.105 , 660.466
1.106 , 660.462
1.107 , 660.458
1.108 , 660.454
1.109 , 660.45
1.11 , 660.447
1.111 , 660.443
1.112 , 660.439
1.113 , 660.435
1.114 , 660.431
1.115 , 660.427
1.116 , 660.423
1.117 , 660.419
1.118 , 660.415
1.119 , 660.411
1.12 , 660.407
1.121 , 660.403
1.122 , 660.399
1.123 , 660.395
1.124 , 660.391
1.125 , 660.387
1.126 , 660.383
1.127 , 660.379
1.128 , 660.375
1.129 , 660.371
1.13 , 660.367
1.131 , 660.363
1.132 , 660.359
1.133 , 660.355
1.134 , 660.351
1.135 , 660.346
1.136 , 660.342
1.137 , 660.338
1.138 , 660.334
1.139 , 660.33
1.14 , 660.326
1.141 , 660.322
1.142 , 660.317
1.143 , 660.313
1.144 , 660.309
1.145 , 660.305
1.146 , 660.301
1.147 , 660.296
1.148 , 660.292
1.149 , 660.288
1.15 , 660.284
1.151 , 660.28
1.152 , 660.275
1.153 , 660.271
1.154 , 660.267
1.155 , 660.262
1.156 , 660.258
1.157 , 660.254
1.158 , 660.25
1.159 , 660.245
1.16 , 660.241
1.161 , 660.237
1.162 , 660.232
1.163 , 660.228
1.164 , 660.223
1.165 , 660.219
1.166 , 660.215
1.167 , 660.21
1.168 , 660.206
1.169 , 660.202
1.17 , 660.197
1.171 , 660.193
1.172 , 660.188
1.173 , 660.184
1.174 , 660.179
1.175 , 660.175
1.176 , 660.17
1.177 , 660.166
1.178 , 660.162
1.179 , 660.157
1.18 , 660.153
1.181 , 660.148
1.182 , 660.144
1.183 , 660.139
1.184 , 660.134
1.185 , 660.13
1.186 , 660.125
1.187 , 660.121
1.188 , 660.116
1.189 , 660.112
1.19 , 660.107
1.191 , 660.102
1.192 , 660.098
1.193 , 660.093
1.194 , 660.089
1.195 , 660.084
1.196 , 660.079
1.197 , 660.075
1.198 , 660.07
1.199 , 660.065
1.2 , 660.061
1.201 , 660.056
1.202 , 660.051
1.203 , 660.047
1.204 , 660.042
1.205 , 660.037
1.206 , 660.033
1.207 , 660.028
1.208 , 660.023
1.209 , 660.018
1.21 , 660.014
1.211 , 660.009
1.212 , 660.004
1.213 , 659.999
1.214 , 659.995
1.215 , 659.99
1.216 , 659.985
1.217 , 659.98
1.218 , 659.975
1.219 , 659.97
1.22 , 659.966
1.221 , 659.961
1.222 , 659.956
1.223 , 659.951
1.224 , 659.946
1.225 , 659.941
1.226 , 659.936
1.227 , 659.931
1.228 , 659.927
1.229 , 659.922
1.23 , 659.917
1.231 , 659.912
1.232 , 659.907
1.233 , 659.902
1.234 , 659.897
1.235 , 659.892
1.236 , 659.887
1.237 , 659.882
1.238 , 659.877
1.239 , 659.872
1.24 , 659.867
1.241 , 659.862
1.242 , 659.857
1.243 , 659.852
1.244 , 659.847
1.245 , 659.842
1.246 , 659.837
1.247 , 659.832
1.248 , 659.827
1.249 , 659.822
1.25 , 659.817
1.251 , 659.812
1.252 , 659.806
1.253 , 659.801
1.254 , 659.796
1.255 , 659.791
1.256 , 659.786
1.257 , 659.781
1.258 , 659.776
1.259 , 659.77
1.26 , 659.765
1.261 , 659.76
1.262 , 659.755
1.263 , 659.75
1.264 , 659.745
1.265 , 659.739
1.266 , 659.734
1.267 , 659.729
1.268 , 659.724
1.269 , 659.718
1.27 , 659.713
1.271 , 659.708
1.272 , 659.703
1.273 , 659.697
1.274 , 659.692
1.275 , 659.687
1.276 , 659.682
1.277 , 659.676
1.278 , 659.671
1.279 , 659.666
1.28 , 659.66
1.281 , 659.655
1.282 , 659.65
1.283 , 659.644
1.284 , 659.639
1.285 , 659.634
1.286 , 659.628
1.287 , 659.623
1.288 , 659.618
1.289 , 659.612
1.29 , 659.607
1.291 , 659.601
1.292 , 659.596
1.293 , 659.591
1.294 , 659.585
1.295 , 659.58
1.296 , 659.574
1.297 , 659.569
1.298 , 659.563
1.299 , 659.558
1.3 , 659.553
1.301 , 659.547
1.302 , 659.542
1.303 , 659.536
1.304 , 659.531
1.305 , 659.525
1.306 , 659.52
1.307 , 659.514
1.308 , 659.509
1.309 , 659.503
1.31 , 659.497
1.311 , 659.492
1.312 , 659.486
1.313 , 659.481
1.314 , 659.475
1.315 , 659.47
1.316 , 659.464
1.317 , 659.459
1.318 , 659.453
1.319 , 659.447
1.32 , 659.442
1.321 , 659.436
1.322 , 659.431
1.323 , 659.425
1.324 , 659.419
1.325 , 659.414
1.326 , 659.408
1.327 , 659.402
1.328 , 659.397
1.329 , 659.391
1.33 , 659.385
1.331 , 659.38
1.332 , 659.374
1.333 , 659.368
1.334 , 659.363
1.335 , 659.357
1.336 , 659.351
1.337 , 659.346
1.338 , 659.34
1.339 , 659.334
1.34 , 659.328
1.341 , 659.323
1.342 , 659.317
1.343 , 659.311
1.344 , 659.306
1.345 , 659.3
1.346 , 659.294
1.347 , 659.288
1.348 , 659.282
1.349 , 659.277
1.35 , 659.271
1.351 , 659.265
1.352 , 659.259
1.353 , 659.254
1.354 , 659.248
1.355 , 659.242
1.356 , 659.236
1.357 , 659.23
1.358 , 659.224
1.359 , 659.219
1.36 , 659.213
1.361 , 659.207
1.362 , 659.201
1.363 , 659.195
1.364 , 659.189
1.365 , 659.184
1.366 , 659.178
1.367 , 659.172
1.368 , 659.166
1.369 , 659.16
1.37 , 659.154
1.371 , 659.148
1.372 , 659.142
1.373 , 659.137
1.374 , 659.131
1.375 , 659.125
1.376 , 659.119
1.377 , 659.113
1.378 , 659.107
1.379 , 659.101
1.38 , 659.095
1.381 , 659.089
1.382 , 659.083
1.383 , 659.077
1.384 , 659.071
1.385 , 659.066
1.386 , 659.06
1.387 , 659.054
1.388 , 659.048
1.389 , 659.042
1.39 , 659.036
1.391 , 659.03
1.392 , 659.024
1.393 , 659.018
1.394 , 659.012
1.395 , 659.006
1.396 , 659
1.397 , 658.994
1.398 , 658.988
