a, Fruling
4.33 , 225.366
4.331 , 228.344
4.332 , 231.353
4.333 , 234.395
4.334 , 237.472
4.335 , 240.586
4.336 , 243.739
4.337 , 246.932
4.338 , 250.169
4.339 , 253.452
4.34 , 256.783
4.341 , 260.167
4.342 , 263.607
4.343 , 267.105
4.344 , 270.651
4.345 , 274.265
4.346 , 277.953
4.347 , 281.721
4.348 , 285.575
4.349 , 289.524
4.35 , 293.576
4.351 , 297.74
4.352 , 302.029
4.353 , 306.455
4.354 , 311.034
4.355 , 315.784
4.356 , 320.726
4.357 , 325.887
4.358 , 331.296
4.359 , 336.993
4.36 , 343.023
4.361 , 349.446
4.362 , 356.335
4.363 , 363.787
4.364 , 371.927
4.365 , 380.46
4.366 , 384.23
4.367 , 388.073
4.368 , 391.992
4.369 , 395.993
4.37 , 400.079
4.371 , 404.18
4.372 , 408.382
4.373 , 412.694
4.374 , 417.123
4.375 , 421.681
4.376 , 426.377
4.377 , 431.226
4.378 , 436.241
4.379 , 439.444
4.38 , 442.288
4.381 , 445.155
4.382 , 448.046
4.383 , 450.963
4.384 , 453.905
4.385 , 456.873
4.386 , 459.869
4.387 , 462.894
4.388 , 465.947
4.389 , 469.031
4.39 , 472.146
4.391 , 475.294
4.392 , 478.474
4.393 , 481.69
4.394 , 484.941
4.395 , 488.229
4.396 , 491.557
4.397 , 494.924
4.398 , 498.332
4.399 , 501.784
4.4 , 504.811
4.401 , 507.138
4.402 , 509.29
4.403 , 511.452
4.404 , 513.624
4.405 , 515.807
4.406 , 517.999
4.407 , 520.202
4.408 , 522.236
4.409 , 524.098
4.41 , 525.967
4.411 , 527.844
4.412 , 529.728
4.413 , 531.47
4.414 , 533.219
4.415 , 534.976
4.416 , 536.741
4.417 , 538.514
4.418 , 540.295
4.419 , 542.084
4.42 , 543.883
4.421 , 545.69
4.422 , 547.506
4.423 , 549.331
4.424 , 551.165
4.425 , 553.009
4.426 , 554.863
4.427 , 556.727
4.428 , 558.6
4.429 , 560.484
4.43 , 562.379
4.431 , 564.273
4.432 , 566.107
4.433 , 567.952
4.434 , 569.808
4.435 , 571.676
4.436 , 573.058
4.437 , 574.388
4.438 , 575.723
4.439 , 577.064
4.44 , 578.411
4.441 , 579.764
4.442 , 581.123
4.443 , 582.294
4.444 , 583.23
4.445 , 584.166
4.446 , 584.908
4.447 , 585.293
4.448 , 585.694
4.449 , 586.11
4.45 , 586.541
4.451 , 586.987
4.452 , 587.447
4.453 , 587.89
4.454 , 588.331
4.455 , 588.785
4.456 , 589.252
4.457 , 589.73
4.458 , 590.22
4.459 , 590.72
4.46 , 591.232
4.461 , 591.754
4.462 , 592.286
4.463 , 592.827
4.464 , 593.355
4.465 , 593.891
4.466 , 594.437
4.467 , 594.991
4.468 , 595.554
4.469 , 596.125
4.47 , 596.705
4.471 , 597.293
4.472 , 597.889
4.473 , 598.492
4.474 , 599.104
4.475 , 599.722
4.476 , 600.348
4.477 , 600.981
4.478 , 601.621
4.479 , 602.268
4.48 , 602.922
4.481 , 603.582
4.482 , 604.249
4.483 , 604.922
4.484 , 605.602
4.485 , 606.288
4.486 , 606.98
4.487 , 607.678
4.488 , 608.382
4.489 , 609.092
4.49 , 609.807
4.491 , 610.529
4.492 , 611.256
4.493 , 611.989
4.494 , 612.727
4.495 , 613.471
4.496 , 614.22
4.497 , 614.975
4.498 , 615.735
4.499 , 616.501
4.5 , 617.216
4.501 , 617.497
4.502 , 617.686
4.503 , 617.887
4.504 , 618.099
4.505 , 618.323
4.506 , 618.558
4.507 , 618.793
4.508 , 619.008
4.509 , 619.233
4.51 , 619.469
4.511 , 619.716
4.512 , 619.972
4.513 , 620.238
4.514 , 620.514
4.515 , 620.8
4.516 , 621.095
4.517 , 621.4
4.518 , 621.472
4.519 , 621.456
4.52 , 621.446
4.521 , 621.442
4.522 , 621.444
4.523 , 621.451
4.524 , 621.463
4.525 , 621.481
4.526 , 621.503
4.527 , 621.53
4.528 , 621.563
4.529 , 621.599
4.53 , 621.641
4.531 , 621.687
4.532 , 621.737
4.533 , 621.791
4.534 , 621.849
4.535 , 621.912
