Planarity
7.64472e-17, 5.07962e-17, 1.36413e-16, 8.03451e-17, 4.61011e-17, 7.14099e-17, 4.50365e-17, 1.91894e-16, 8.19855e-17, 8.03202e-17, 3.7848e-16, 1.24932e-16, 3.20732e-16, 1.73998e-16, 4.17778e-17, 4.34965e-18, 1.39886e-17, 6.52444e-18, 2.65915e-17, 3.26221e-17, 1.21843e-16, 2.69992e-17, 6.31216e-17, 3.82514e-17, 1.09152e-16, 9.00094e-18, 3.20624e-17, 1.07156e-16, 4.41689e-17, 0, 1.58038e-16, 9.2281e-17, 4.76164e-17, 2.25096e-17, 5.35525e-17, 6.7535e-18, 3.78484e-18, 2.70168e-17, 3.13866e-18, 2.25164e-17, 3.36912e-17, 9.00761e-18, 8.72725e-17, 4.95481e-17, 4.2629e-17, 2.25249e-17, 3.68357e-17, 3.60452e-17, 1.05301e-16, 4.50636e-18, 1.36541e-16, 5.85929e-17, 4.05608e-17, 1.09606e-16, 1.00278e-16, 6.11995e-17, 4.75395e-17, 1.04902e-16, 1.37187e-17, 5.68161e-17, 3.93506e-17, 1.74801e-17, 1.66472e-17, 9.01202e-18, 5.21811e-17, 3.60398e-17, 1.21523e-17, 4.95448e-17, 3.19541e-18, 0, 5.31329e-17, 3.15181e-17, 1.07236e-17, 4.50197e-18, 1.7355e-17, 4.50143e-17, 3.52243e-17, 3.87599e-17, 7.4433e-17, 5.7883e-18, 
Developability
0, 0, -8.88178e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8.88178e-16, 0, 0, 0, -8.88178e-16, 0, 8.88178e-16, -8.88178e-16, 0, -8.88178e-16, 0, 0, 
