Planarity
1.99665e-14, 5.07962e-17, 1.00593e-14, 8.03451e-17, 1.06014e-14, 7.14099e-17, 1.23499e-14, 1.91894e-16, 1.34979e-14, 8.03202e-17, 1.58974e-14, 1.24932e-16, 7.77351e-14, 1.73998e-16, 6.32689e-15, 4.34965e-18, 6.1812e-15, 6.52444e-18, 3.51801e-14, 3.26221e-17, 5.27382e-12, 2.69992e-17, 4.69154e-12, 3.82514e-17, 4.20284e-12, 9.00094e-18, 3.74276e-12, 1.07156e-16, 3.43854e-12, 0, 3.13199e-12, 9.2281e-17, 2.86564e-12, 2.25096e-17, 2.63263e-12, 6.7535e-18, 2.42739e-12, 2.70168e-17, 2.24557e-12, 2.25164e-17, 2.08376e-12, 9.00761e-18, 1.93902e-12, 4.95481e-17, 1.80915e-12, 2.25249e-17, 1.69161e-12, 3.60452e-17, 1.58522e-12, 4.50636e-18, 1.48798e-12, 5.85929e-17, 5.17995e-11, 1.09606e-16, 1.08627e-14, 6.11995e-17, 1.08609e-14, 1.04902e-16, 1.13726e-14, 5.68161e-17, 7.16737e-14, 1.74801e-17, 2.93191e-13, 9.01202e-18, 3.31682e-13, 3.60398e-17, 3.7795e-13, 4.95448e-17, 4.34908e-13, 0, 5.05643e-13, 3.15181e-17, 5.95155e-13, 4.50197e-18, 7.10235e-13, 4.50143e-17, 8.50315e-13, 3.87599e-17, 5.09452e-12, 5.7883e-18, 
Developability
-6.21725e-15, 5.32907e-15, -5.32907e-15, 5.32907e-15, -3.55271e-15, 2.04636e-12, -2.923e-12, 0, 3.4186e-12, 9.60014e-11, -4.44089e-15, 8.88178e-16, 8.88178e-16, 0, 0, -3.55271e-15, 0, 5.32907e-15, -3.55271e-15, -3.55271e-15, -1.77636e-15, 5.32907e-15, 0, 2.66454e-15, -7.10543e-15, -1.69012e-09, 1.5882e-09, -8.88178e-16, -1.77636e-15, 1.46008e-11, -2.21805e-11, -3.55271e-15, 1.77636e-15, 1.77636e-15, -8.88178e-16, -7.10543e-15, 6.21725e-15, 1.77636e-15, 6.88116e-11, 
